trade_id,year,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,emission/air,natural_resource/water,resources_Water_Consumption,resources_Crops,resources_intensity
14906,2019,DE,DE,REALE,REALE,16387.06,267850.764,66.0,66.0,18550.773,249299.991,249299.991,124333.425,16.34526
18700,2019,DE,DE,WHOLE,HEALT,13219.72,245408.071,66.0,66.0,44853.222,200554.849,200554.849,130191.249,18.563787
15449,2019,DE,DE,RETA1,HEALT,13021.35,244868.629,66.0,66.0,24210.765,220657.863,220657.863,117063.116,18.805165
17117,2019,DE,DE,SUPPO,POSTT,11890.52,244687.19,66.0,66.0,33099.028,211588.161,211588.161,123746.157,20.578342
9099,2019,DE,DE,LANDT,WHOLE,13157.71,232504.881,66.0,66.0,37985.379,194519.503,194519.503,130341.683,17.670619
18718,2019,DE,DE,WHOLE,MACHI,12550.29,231785.278,66.0,66.0,43838.802,187946.476,187946.476,119560.903,18.46852
15243,2019,DE,DE,RENTI,CONST,13431.69,230622.151,66.0,66.0,28922.963,201699.188,201699.188,101193.298,17.170003
5674,2019,DE,DE,FABRI,MACHI,11145.99,222156.699,66.0,66.0,41685.315,180471.383,180471.383,118296.184,19.931536
3791,2019,DE,DE,DISTR,DISTR,11738.26,220208.46,66.0,66.0,54507.849,165700.611,165700.611,130802.31,18.759889
17074,2019,DE,DE,SUPPO,LANDT,12826.17,212497.803,66.0,66.0,14232.451,198265.352,198265.352,91112.015,16.567518
14901,2019,DE,DE,REALE,PUBLI,12649.37,210469.053,66.0,66.0,43529.11,166939.942,166939.942,104661.051,16.638698
1915,2019,DE,DE,CEMEN,CONST,11021.3,207583.662,66.0,66.0,33065.33,174518.332,174518.332,103899.262,18.834771
1708,2019,DE,DE,BUSIN,CONST,10923.96,207321.097,66.0,66.0,44463.369,162857.729,162857.729,107639.89,18.978566
5682,2019,DE,DE,FABRI,MOTO1,10340.31,206271.484,66.0,66.0,40675.155,165596.328,165596.328,103862.814,19.948288
1842,2019,DE,DE,BUSIN,WHOLE,12908.53,204536.36,66.0,66.0,11418.865,193117.496,193117.496,89726.099,15.845054
15346,2019,DE,DE,RENTI,RENTI,11316.75,203346.716,66.0,66.0,44946.098,158400.618,158400.618,116033.635,17.96865
15052,2019,DE,DE,RECRE,PUBLI,10737.49,199057.726,66.0,66.0,23780.615,175277.111,175277.111,98543.529,18.538571
1744,2019,DE,DE,BUSIN,HEALT,10729.03,197247.963,66.0,66.0,25080.921,172167.042,172167.042,97768.261,18.38451
5623,2019,DE,DE,FABRI,CONST,9935.76,192917.955,66.0,66.0,40026.297,152891.658,152891.658,101700.777,19.416527
2907,2019,DE,DE,COMPU,BUSIN,9963.21,192613.251,66.0,66.0,36676.403,155936.847,155936.847,104593.466,19.332449
3012,2019,DE,DE,COMPU,PUBLI,10667.85,183552.871,66.0,66.0,26642.455,156910.416,156910.416,94815.471,17.206173
18726,2019,DE,DE,WHOLE,MOTO1,9411.47,181618.989,66.0,66.0,39204.374,142414.615,142414.615,98385.887,19.297622
14727,2019,DE,DE,RAWMI,DAIRY,8642.07,178908.755,66.0,66.0,37610.488,141298.267,141298.267,93777.196,20.702072
6738,2019,DE,DE,FOOD5,HOTEL,3410.56,178469.356,66.0,66.0,8944.356,169525.0,169525.0,76546.681,52.328461
9084,2019,DE,DE,LANDT,SUPPO,8093.25,178170.271,66.0,66.0,39637.26,138533.011,138533.011,99476.487,22.014675
1749,2019,DE,DE,BUSIN,INSUR,8442.73,177501.954,66.0,66.0,42534.274,134967.68,134967.68,96668.176,21.024237
1736,2019,DE,DE,BUSIN,FOOD5,9187.38,171976.978,66.0,66.0,31203.968,140773.01,140773.01,93224.717,18.718827
13433,2019,DE,DE,POSTT,BUSIN,9885.86,158099.298,66.0,66.0,10254.659,147844.639,147844.639,68370.452,15.992468
629,2019,DE,DE,AUXIL,FINAN,8265.2,156862.524,66.0,66.0,36966.419,119896.105,119896.105,82077.127,18.978673
13537,2019,DE,DE,POSTT,PUBLI,8502.48,156623.709,66.0,66.0,26711.271,129912.438,129912.438,77985.809,18.420944
18737,2019,DE,DE,WHOLE,OFFIC,8081.47,155058.642,66.0,66.0,39893.7,115164.943,115164.943,84409.811,19.186935
13575,2019,DE,DE,POSTT,WHOLE,8131.15,151934.45,66.0,66.0,19836.896,132097.554,132097.554,77569.817,18.685481
18760,2019,DE,DE,WHOLE,PUBLI,7306.89,144247.426,66.0,66.0,27656.848,116590.578,116590.578,76909.56,19.741289
14213,2019,DE,DE,PUBLI,PUBLI,7602.53,137541.707,66.0,66.0,20060.97,117480.736,117480.736,70427.443,18.09157
14350,2019,DE,DE,PULP5,PAPER,6800.88,135556.076,66.0,66.0,27243.323,108312.752,108312.752,70908.306,19.932138
3071,2019,DE,DE,CONST,BUSIN,6596.34,131567.973,66.0,66.0,27766.107,103801.865,103801.865,68755.203,19.945602
4036,2019,DE,DE,EDUCA,PUBLI,6478.74,129112.687,66.0,66.0,28034.355,101078.332,101078.332,72124.992,19.928672
18018,2019,DE,DE,TRANS,TRANS,6282.04,128709.221,66.0,66.0,22068.288,106640.933,106640.933,69633.927,20.488443
13773,2019,DE,DE,PRINT,BUSIN,6536.76,127518.959,66.0,66.0,21811.147,105707.812,105707.812,67506.616,19.507976
14843,2019,DE,DE,REALE,HOTEL,6571.33,126826.778,66.0,66.0,19475.714,107351.064,107351.064,65195.772,19.300017
18702,2019,DE,DE,WHOLE,HOTEL,6620.18,124235.712,66.0,66.0,18905.837,105329.875,105329.875,63262.386,18.766214
16052,2019,DE,DE,SANDC,CONST,6066.99,120391.775,66.0,66.0,19253.486,101138.289,101138.289,56902.922,19.84374
17082,2019,DE,DE,SUPPO,MACHI,6282.46,119880.617,66.0,66.0,18675.588,101205.03,101205.03,60567.328,19.081796
3009,2019,DE,DE,COMPU,PRINT,6491.67,119682.385,66.0,66.0,26441.897,93240.489,93240.489,73123.878,18.436301
1817,2019,DE,DE,BUSIN,RUBBE,6141.54,118578.488,66.0,66.0,16946.22,101632.268,101632.268,56278.357,19.307615
18798,2019,DE,DE,WHOLE,WHOLE,6016.56,118051.347,66.0,66.0,20593.223,97458.125,97458.125,59671.135,19.62107
8534,2019,DE,DE,INSUR,INSUR,6233.52,116299.12,66.0,66.0,12168.642,104130.478,104130.478,51446.475,18.657054
5437,2019,DE,DE,ELECT,BASIC,2094.06,115206.306,66.0,66.0,19276.75,95929.557,95929.557,59856.627,55.015762
2939,2019,DE,DE,COMPU,FINAN,5509.43,114873.029,66.0,66.0,19383.62,95489.409,95489.409,56775.085,20.850257
13390,2019,DE,DE,PLAST,RUBBE,6480.25,114524.826,66.0,66.0,20773.178,93751.649,93751.649,61627.07,17.672902
1728,2019,DE,DE,BUSIN,FABRI,5624.73,113662.908,66.0,66.0,21937.064,91725.845,91725.845,62771.5,20.207709
17090,2019,DE,DE,SUPPO,MOTO1,7698.89,113458.269,66.0,66.0,12493.65,100964.618,100964.618,57693.768,14.736965
15735,2019,DE,DE,RUBBE,CONST,5458.75,113384.739,66.0,66.0,19457.411,93927.328,93927.328,59021.21,20.771191
1707,2019,DE,DE,BUSIN,COMPU,6983.38,111937.249,66.0,66.0,13039.594,98897.655,98897.655,54771.239,16.029093
17134,2019,DE,DE,SUPPO,RETA1,6619.01,111560.454,66.0,66.0,11131.954,100428.5,100428.5,52183.528,16.854553
5743,2019,DE,DE,FABRI,TRANS,5730.07,109466.491,66.0,66.0,16463.871,93002.619,93002.619,58152.986,19.103866
7174,2019,DE,DE,FOUND,MOTO1,5998.24,109352.936,66.0,66.0,11948.144,97404.792,97404.792,55493.665,18.230837
18684,2019,DE,DE,WHOLE,FABRI,5363.59,109330.512,66.0,66.0,25241.747,84088.765,84088.765,59769.024,20.383831
18659,2019,DE,DE,WHOLE,CHEM1,5225.08,107524.459,66.0,66.0,14368.971,93155.488,93155.488,50585.866,20.578529
3022,2019,DE,DE,COMPU,RESEA,6864.99,107094.122,66.0,66.0,14585.674,92508.448,92508.448,52043.415,15.60004
14826,2019,DE,DE,REALE,FINAN,6087.14,106892.267,66.0,66.0,19630.949,87261.318,87261.318,54961.452,17.560343
8975,2019,DE,DE,LANDT,EDUCA,5337.3,106612.428,66.0,66.0,23990.454,82621.974,82621.974,63685.779,19.974974
18161,2019,DE,DE,VEGET,FOOD5,5372.93,105747.884,66.0,66.0,17484.153,88263.73,88263.73,53644.04,19.681605
13876,2019,DE,DE,PRINT,PUBLI,6120.43,103948.907,66.0,66.0,20963.566,82985.341,82985.341,57625.505,16.983922
1,2019,DE,DE,93197,93197,5530.7,103896.068,66.0,66.0,26054.472,77841.596,77841.596,60150.324,18.785338
19145,2019,DE,DE,WOODW,CONST,6009.46,103878.989,66.0,66.0,11248.801,92630.187,92630.187,52811.367,17.285911
15839,2019,DE,DE,RUBBE,RUBBE,5668.49,102292.447,66.0,66.0,13070.778,89221.668,89221.668,48155.639,18.045802
1810,2019,DE,DE,BUSIN,RECRE,5035.11,101411.394,66.0,66.0,23093.76,78317.635,78317.635,56571.463,20.14085
17126,2019,DE,DE,SUPPO,RAILW,5580.01,101230.635,66.0,66.0,21020.622,80210.014,80210.014,53946.059,18.141658
6736,2019,DE,DE,FOOD5,HEALT,2133.56,101080.283,66.0,66.0,8571.431,92508.852,92508.852,45476.752,47.376349
13497,2019,DE,DE,POSTT,MACHI,5142.17,99091.522,66.0,66.0,20645.304,78446.218,78446.218,53695.713,19.270371
14939,2019,DE,DE,REALE,WHOLE,4905.33,98393.309,66.0,66.0,15391.39,83001.919,83001.919,53367.673,20.058448
14107,2019,DE,DE,PUBLI,BUSIN,5408.84,95807.502,66.0,66.0,11899.289,83908.213,83908.213,46851.167,17.713133
1813,2019,DE,DE,BUSIN,RENTI,4605.96,95588.501,66.0,66.0,18873.955,76714.546,76714.546,47960.864,20.75322
805,2019,DE,DE,BASIC,MOTO1,4781.94,95258.856,66.0,66.0,18492.301,76766.555,76766.555,44051.332,19.920546
14671,2019,DE,DE,RAILW,RAILW,4773.28,93997.044,66.0,66.0,12200.88,81796.163,81796.163,44571.819,19.692338
3119,2019,DE,DE,CONST,HEALT,5133.28,93948.127,66.0,66.0,17028.232,76919.895,76919.895,53477.63,18.301773
17056,2019,DE,DE,SUPPO,FOOD5,5133.99,93764.686,66.0,66.0,13742.04,80022.646,80022.646,47427.436,18.263512
769,2019,DE,DE,BASIC,FABRI,5292.09,93605.863,66.0,66.0,17004.963,76600.9,76600.9,48418.837,17.687882
1685,2019,DE,DE,BUSIN,AUXIL,5207.44,92788.715,66.0,66.0,8451.801,84336.915,84336.915,44377.126,17.81849
13874,2019,DE,DE,PRINT,PRINT,5021.36,92465.84,66.0,66.0,16628.348,75837.491,75837.491,47733.052,18.414501
15414,2019,DE,DE,RETA1,CONST,4874.17,92428.181,66.0,66.0,9526.763,82901.418,82901.418,41052.135,18.962855
15451,2019,DE,DE,RETA1,HOTEL,5211.65,90960.23,66.0,66.0,11054.132,79906.098,79906.098,48769.796,17.45325
18653,2019,DE,DE,WHOLE,BUSIN,4800.85,90543.855,66.0,66.0,18698.235,71845.62,71845.62,43897.882,18.859963
1702,2019,DE,DE,BUSIN,CHEM1,4971.0,89823.751,66.0,66.0,17659.59,72164.161,72164.161,51880.085,18.069554
14841,2019,DE,DE,REALE,HEALT,6024.96,89304.226,66.0,66.0,6365.547,82938.679,82938.679,39061.733,14.822377
730,2019,DE,DE,BASIC,BASIC,4365.22,88938.629,66.0,66.0,21675.965,67262.664,67262.664,46603.23,20.374375
10691,2019,DE,DE,MOTO1,MACHI,4789.97,88311.349,66.0,66.0,14338.807,73972.543,73972.543,45248.725,18.436723
1801,2019,DE,DE,BUSIN,PRINT,4810.33,87480.38,66.0,66.0,12552.649,74927.731,74927.731,44596.582,18.185942
14867,2019,DE,DE,REALE,MOTO1,4376.68,87359.088,66.0,66.0,13606.204,73752.884,73752.884,42658.914,19.960127
1834,2019,DE,DE,BUSIN,TRANS,4664.05,87075.437,66.0,66.0,16269.482,70805.955,70805.955,45871.419,18.66949
18692,2019,DE,DE,WHOLE,FOOD5,4590.33,86832.128,66.0,66.0,14501.328,72330.8,72330.8,46819.34,18.916315
15375,2019,DE,DE,RENTI,WHOLE,4689.79,85782.797,66.0,66.0,20128.105,65654.692,65654.692,43500.563,18.291394
1814,2019,DE,DE,BUSIN,RESEA,4624.6,85123.66,66.0,66.0,11197.347,73926.313,73926.313,43069.442,18.406708
14957,2019,DE,DE,RECRE,BUSIN,4309.87,83603.749,66.0,66.0,18146.573,65457.177,65457.177,42025.965,19.398207
3516,2019,DE,DE,DAIRY,DAIRY,4171.86,81933.345,66.0,66.0,16283.322,65650.023,65650.023,43892.71,19.639524
5785,2019,DE,DE,FINAN,CONST,3748.79,80644.843,66.0,66.0,16249.377,64395.465,64395.465,41130.619,21.512233
12932,2019,DE,DE,PIGS9,MEATP,4301.19,80391.333,66.0,66.0,12802.983,67588.35,67588.35,40348.695,18.690486
5773,2019,DE,DE,FINAN,BUSIN,4800.21,80218.676,66.0,66.0,6293.594,73925.082,73925.082,36563.118,16.711493
13543,2019,DE,DE,POSTT,RECRE,4218.56,79563.592,66.0,66.0,14126.176,65437.416,65437.416,42076.255,18.860368
13334,2019,DE,DE,PLAST,LEATH,4152.58,78395.737,66.0,66.0,17269.086,61126.651,61126.651,44921.574,18.878802
18696,2019,DE,DE,WHOLE,FURNI,4832.66,77599.097,66.0,66.0,9550.613,68048.484,68048.484,35308.573,16.057223
18770,2019,DE,DE,WHOLE,RESEA,3646.46,71890.61,66.0,66.0,12554.763,59335.848,59335.848,35004.46,19.715179
13515,2019,DE,DE,POSTT,OFFIC,3856.13,71283.374,66.0,66.0,10651.237,60632.137,60632.137,39447.635,18.485729
798,2019,DE,DE,BASIC,MACHI,3664.84,71273.477,66.0,66.0,14620.326,56653.151,56653.151,41338.943,19.44791
3050,2019,DE,DE,COMPU,WHOLE,4218.88,70956.176,66.0,66.0,9797.129,61159.047,61159.047,33142.49,16.818723
17998,2019,DE,DE,TRANS,PUBLI,3373.24,69608.037,66.0,66.0,14962.767,54645.269,54645.269,38225.886,20.635365
2927,2019,DE,DE,COMPU,EDUCA,4044.29,69590.251,66.0,66.0,10908.753,58681.499,58681.499,36091.804,17.207038
1797,2019,DE,DE,BUSIN,POSTT,3340.79,69405.311,66.0,66.0,13408.292,55997.019,55997.019,34339.492,20.775119
14894,2019,DE,DE,REALE,POSTT,3574.21,69110.821,66.0,66.0,11020.223,58090.598,58090.598,35293.794,19.335971
13481,2019,DE,DE,POSTT,HOTEL,3446.99,68943.683,66.0,66.0,14600.746,54342.937,54342.937,36728.109,20.001126
595,2019,DE,DE,AUXIL,AUXIL,3907.75,68928.173,66.0,66.0,13135.137,55793.036,55793.036,35371.66,17.638839
14915,2019,DE,DE,REALE,SALEM,3467.34,68853.296,66.0,66.0,15464.943,53388.353,53388.353,38810.805,19.857671
1796,2019,DE,DE,BUSIN,PLAST,4254.57,68145.562,66.0,66.0,12750.82,55394.742,55394.742,32931.709,16.017027
3005,2019,DE,DE,COMPU,POSTT,3466.65,66090.497,66.0,66.0,8101.777,57988.719,57988.719,33464.353,19.064658
15486,2019,DE,DE,RETA1,OFFIC,3384.98,64851.665,66.0,66.0,5384.002,59467.663,59467.663,28666.433,19.158655
14739,2019,DE,DE,RAWMI,FOOD5,3308.66,64170.366,66.0,66.0,13198.418,50971.948,50971.948,31663.026,19.394669
9028,2019,DE,DE,LANDT,MOTO1,3864.7,63188.035,66.0,66.0,11446.128,51741.907,51741.907,34223.875,16.350049
16000,2019,DE,DE,SALEM,SALEM,2982.44,62742.793,66.0,66.0,13887.106,48855.687,48855.687,32995.643,21.037403
9937,2019,DE,DE,MACHI,MOTO1,2953.09,62616.796,66.0,66.0,9260.794,53356.002,53356.002,28731.158,21.203822
5653,2019,DE,DE,FABRI,FURNI,3271.21,61046.428,66.0,66.0,13043.134,48003.294,48003.294,34938.77,18.661727
11678,2019,DE,DE,OFFIC,RESEA,3083.25,60371.993,66.0,66.0,10928.072,49443.921,49443.921,34116.758,19.580635
18795,2019,DE,DE,WHOLE,WEARI,3061.67,60304.662,66.0,66.0,7084.962,53219.699,53219.699,31928.942,19.696656
5820,2019,DE,DE,FINAN,HEALT,3155.07,60155.489,66.0,66.0,13996.502,46158.987,46158.987,34748.041,19.066293
7298,2019,DE,DE,FURNI,FURNI,3031.51,59881.955,66.0,66.0,5920.704,53961.252,53961.252,31068.714,19.753177
2953,2019,DE,DE,COMPU,HEALT,3245.75,59381.621,66.0,66.0,11826.417,47555.204,47555.204,30050.032,18.295192
6694,2019,DE,DE,FOOD5,BEVER,1155.58,58581.444,66.0,66.0,2106.345,56475.099,56475.099,23268.83,50.694408
2970,2019,DE,DE,COMPU,MACHI,3022.13,58476.205,66.0,66.0,8108.956,50367.248,50367.248,28436.089,19.349335
14125,2019,DE,DE,PUBLI,DIST1,2633.83,58080.361,66.0,66.0,11886.098,46194.263,46194.263,33089.235,22.051674
17001,2019,DE,DE,SUPPO,AIRTR,3114.6,57725.785,66.0,66.0,11786.682,45939.103,45939.103,31947.146,18.533932
1818,2019,DE,DE,BUSIN,SALEM,3166.9,57346.991,66.0,66.0,9782.321,47564.67,47564.67,35122.872,18.108242
9072,2019,DE,DE,LANDT,RETA1,2669.65,56393.027,66.0,66.0,9328.775,47064.251,47064.251,29041.551,21.123753
18771,2019,DE,DE,WHOLE,RETA1,3143.92,55947.642,66.0,66.0,5520.635,50427.007,50427.007,26504.903,17.795504
3023,2019,DE,DE,COMPU,RETA1,3203.05,55615.078,66.0,66.0,5307.212,50307.867,50307.867,26395.88,17.363163
1746,2019,DE,DE,BUSIN,HOTEL,2932.85,55299.833,66.0,66.0,7875.538,47424.295,47424.295,30541.243,18.855323
14119,2019,DE,DE,PUBLI,CONST,2870.3,55069.407,66.0,66.0,8312.381,46757.026,46757.026,30439.617,19.185941
14846,2019,DE,DE,REALE,INSUR,2742.6,54755.081,66.0,66.0,8276.13,46478.95,46478.95,28987.51,19.964662
13505,2019,DE,DE,POSTT,MOTO1,2644.61,54723.399,66.0,66.0,9229.957,45493.442,45493.442,28752.882,20.692427
18745,2019,DE,DE,WHOLE,PAPER,2818.19,54417.139,66.0,66.0,10879.994,43537.144,43537.144,30515.037,19.309251
15785,2019,DE,DE,RUBBE,MACHI,3307.74,53850.54,66.0,66.0,5328.341,48522.199,48522.199,24862.541,16.280161
15475,2019,DE,DE,RETA1,MOTO1,2930.87,53597.736,66.0,66.0,7302.26,46295.476,46295.476,25955.186,18.287313
13887,2019,DE,DE,PRINT,RETA1,2562.39,52936.718,66.0,66.0,9934.382,43002.336,43002.336,28370.145,20.659118
14859,2019,DE,DE,REALE,MACHI,2932.76,52702.065,66.0,66.0,3432.585,49269.48,49269.48,24437.135,17.970125
7101,2019,DE,DE,FOUND,BASIC,2364.59,52097.122,66.0,66.0,11203.251,40893.871,40893.871,27830.686,22.032201
1716,2019,DE,DE,BUSIN,EDUCA,2530.3,51262.713,66.0,66.0,10698.908,40563.805,40563.805,27914.293,20.25954
18670,2019,DE,DE,WHOLE,DAIRY,2385.52,51245.208,66.0,66.0,10469.671,40775.537,40775.537,26262.056,21.481777
926,2019,DE,DE,BEVER,HOTEL,2418.07,50079.608,66.0,66.0,8540.683,41538.925,41538.925,26732.416,20.71057
2978,2019,DE,DE,COMPU,MOTO1,2645.55,49969.503,66.0,66.0,3451.347,46518.156,46518.156,23667.35,18.888134
15348,2019,DE,DE,RENTI,RETA1,3006.71,49308.205,66.0,66.0,6964.529,42343.676,42343.676,25747.043,16.399388
10738,2019,DE,DE,MOTO1,SALEM,2369.5,49163.358,66.0,66.0,7209.186,41954.172,41954.172,26715.307,20.74841
2989,2019,DE,DE,COMPU,OFFIC,2700.51,48710.677,66.0,66.0,6230.449,42480.228,42480.228,25921.267,18.037584
5891,2019,DE,DE,FINAN,RETA1,2601.97,48464.406,66.0,66.0,9841.628,38622.778,38622.778,24835.049,18.626043
15402,2019,DE,DE,RETA1,BUSIN,2695.57,47841.71,66.0,66.0,8863.061,38978.649,38978.649,23431.353,17.748272
19278,2019,DE,DE,WOODW,WOODW,2521.36,47210.179,66.0,66.0,5104.831,42105.348,42105.348,21990.79,18.724093
15539,2019,DE,DE,RETA1,TRANS,2761.78,46891.224,66.0,66.0,6087.429,40803.795,40803.795,26543.127,16.978624
5880,2019,DE,DE,FINAN,PUBLI,2409.84,46864.081,66.0,66.0,11681.128,35182.953,35182.953,25709.268,19.446968
9882,2019,DE,DE,MACHI,CONST,2477.06,46846.249,66.0,66.0,5729.947,41116.302,41116.302,21248.999,18.912036
3907,2019,DE,DE,DISTR,TRAN1,2466.01,46670.293,66.0,66.0,6288.695,40381.599,40381.599,24831.943,18.925427
3890,2019,DE,DE,DISTR,RETA1,2793.71,46626.292,66.0,66.0,6115.894,40510.398,40510.398,24711.88,16.689739
6777,2019,DE,DE,FOOD5,PUBLI,1015.96,46470.625,66.0,66.0,2327.634,44142.991,44142.991,22720.244,45.740605
15981,2019,DE,DE,SALEM,POSTT,2546.24,46310.339,66.0,66.0,8592.754,37717.584,37717.584,23928.214,18.187735
15467,2019,DE,DE,RETA1,MACHI,2342.72,45501.046,66.0,66.0,7772.748,37728.298,37728.298,23777.236,19.422315
5692,2019,DE,DE,FABRI,OFFIC,2239.38,44920.949,66.0,66.0,9085.777,35835.172,35835.172,22909.66,20.059547
3091,2019,DE,DE,CONST,EDUCA,2627.64,44759.356,66.0,66.0,9848.486,34910.869,34910.869,24240.139,17.034052
15509,2019,DE,DE,RETA1,PUBLI,2096.82,44567.779,66.0,66.0,9084.306,35483.473,35483.473,25076.34,21.254938
4046,2019,DE,DE,EDUCA,RESEA,2449.6,43688.901,66.0,66.0,6270.441,37418.46,37418.46,24271.605,17.835116
3248,2019,DE,DE,COPP1,COPP1,2197.47,43547.589,66.0,66.0,7044.954,36502.634,36502.634,23642.518,19.817148
15441,2019,DE,DE,RETA1,FOOD5,2383.8,43498.518,66.0,66.0,7269.544,36228.974,36228.974,21329.668,18.247553
13444,2019,DE,DE,POSTT,COMPU,2059.72,43094.272,66.0,66.0,8301.176,34793.096,34793.096,22239.8,20.922393
17643,2019,DE,DE,TRAN1,DISTR,2288.54,42923.916,66.0,66.0,8759.059,34164.857,34164.857,22766.031,18.756026
17139,2019,DE,DE,SUPPO,SEACO,2507.39,42332.782,66.0,66.0,4827.146,37505.636,37505.636,23350.876,16.883206
3538,2019,DE,DE,DAIRY,HOTEL,2215.06,42320.894,66.0,66.0,8095.797,34225.097,34225.097,23972.199,19.105981
1830,2019,DE,DE,BUSIN,TEXTI,2145.08,42180.659,66.0,66.0,6134.04,36046.619,36046.619,21774.691,19.66391
14218,2019,DE,DE,PUBLI,REALE,2325.68,41789.815,66.0,66.0,9319.202,32470.613,32470.613,22496.024,17.968859
1687,2019,DE,DE,BUSIN,BASIC,2185.92,41633.72,66.0,66.0,8148.562,33485.157,33485.157,22748.388,19.046315
3190,2019,DE,DE,CONST,RETA1,2111.32,41378.399,66.0,66.0,6777.491,34600.907,34600.907,21617.536,19.598355
18773,2019,DE,DE,WHOLE,RUBBE,1933.6,40472.318,66.0,66.0,10250.035,30222.283,30222.283,22742.063,20.931071
18644,2019,DE,DE,WHOLE,BASIC,2112.65,40062.989,66.0,66.0,7952.843,32110.146,32110.146,21358.518,18.963382
1714,2019,DE,DE,BUSIN,DIST1,1970.47,39701.978,66.0,66.0,9289.803,30412.175,30412.175,22718.859,20.148481
5918,2019,DE,DE,FINAN,WHOLE,2225.28,39590.006,66.0,66.0,4973.706,34616.3,34616.3,18562.094,17.791022
