trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count,unique_materials_factors,natural_resource/in_ground,materials_Minerals,materials_Other_Materials,materials_intensity
9949,2022,WM,WM,MEDIC,RETAI,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7533,2022,WM,WM,HYDRO,COKIN,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17435,2022,WM,WM,TEXTI,COPPE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11693,2022,WM,WM,PAPE1,PROCE,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11622,2022,WM,WM,PAPE1,ELEC6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,2022,WM,WM,BEVER,KERO1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1473,2022,WM,WM,BUSIN,REFI1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17263,2022,WM,WM,TEXT2,AUXIL,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16522,2022,WM,WM,SEWAG,WHEAT,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5634,2022,WM,WM,FISHF,MEATP,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,2022,WM,WM,CEMEN,ELEC6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410,2022,WM,WM,ELEC4,FOUND,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5755,2022,WM,WM,FOOD1,HEAVY,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14817,2022,WM,WM,REALE,PROCE,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107,2022,WM,WM,GLASS,CERAM,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,2022,WM,WM,DAIRY,FOOD4,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11838,2022,WM,WM,PAPE2,RENTI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19268,2022,WM,WM,WOODW,COPP1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2022,WM,WM,AUXIL,MEATP,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6044,2022,WM,WM,FOOD3,FISH5,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,2022,WM,WM,FISHF,DAIRY,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9515,2022,WM,WM,MEATA,MOTO1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2022,WM,WM,ANIMA,PRINT,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,2022,WM,WM,OILHA,RUBBE,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13152,2022,WM,WM,POSTT,ANIMA,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18738,2022,WM,WM,WHEAT,PAPE1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8157,2022,WM,WM,INTER,RENTI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7979,2022,WM,WM,INSUR,NONSP,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17093,2022,WM,WM,SUPPO,SUGAR,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10002,2022,WM,WM,MEMBE,COPPE,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10025,2022,WM,WM,MEMBE,FORES,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18661,2022,WM,WM,WHEAT,BITU1,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13770,2022,WM,WM,PRIVA,ELEC4,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9152,2022,WM,WM,MACHI,SEWAG,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10088,2022,WM,WM,MEMBE,RETAI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7953,2022,WM,WM,INSUR,INERT,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,2022,WM,WM,FABRI,WHITE,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16256,2022,WM,WM,SECO9,CERAM,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6489,2022,WM,WM,FOODW,ELEC6,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12896,2022,WM,WM,PLAS2,FABRI,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12084,2022,WM,WM,PAPE4,MEAT4,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8375,2022,WM,WM,KEROS,KEROS,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,2022,WM,WM,ELEC3,NATU1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,2022,WM,WM,CROPS,COPPE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15742,2022,WM,WM,RUBBE,PAPE2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6352,2022,WM,WM,FOOD5,FOOD1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10952,2022,WM,WM,OFFIC,ALUM1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,2022,WM,WM,CEREA,BITU1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8356,2022,WM,WM,KEROS,FOOD3,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7219,2022,WM,WM,GLASS,SEACO,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2601,2022,WM,WM,COLLE,LANDT,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11485,2022,WM,WM,PADDY,FOOD3,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,2022,WM,WM,ALUM1,PREC1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1399,2022,WM,WM,BUSIN,FOOD2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7997,2022,WM,WM,INSUR,PREC1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5456,2022,WM,WM,FISH5,ELEC2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13877,2022,WM,WM,PROCE,CATTL,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16346,2022,WM,WM,SECO9,RECRE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19280,2022,WM,WM,WOODW,ETHAN,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5816,2022,WM,WM,FOOD1,RENTI,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,2022,WM,WM,ELEC5,BRICK,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,2022,WM,WM,COPPE,PAPE2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383,2022,WM,WM,PFERT,MEAT4,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6561,2022,WM,WM,FOODW,PROCE,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8395,2022,WM,WM,KEROS,NONF1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,2022,WM,WM,FURNI,CEREA,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17879,2022,WM,WM,TRAN2,LANDT,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14597,2022,WM,WM,RAWMI,ELEC6,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6331,2022,WM,WM,FOOD5,COPP1,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8692,2022,WM,WM,LEAD1,MEDIC,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2022,WM,WM,ALUM1,POSTT,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16366,2022,WM,WM,SECO9,TRANS,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2588,2022,WM,WM,COLLE,GASDI,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18941,2022,WM,WM,WHOLE,WOOD2,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9177,2022,WM,WM,MEAT1,ANIMA,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,2022,WM,WM,COLLE,RESEA,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2022,WM,WM,ALUM1,FISH5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14141,2022,WM,WM,PULP5,BITU1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11866,2022,WM,WM,PAPE3,93197,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19405,2022,WM,WM,WOOLS,CHARC,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,2022,WM,WM,CERAM,GLASS,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12604,2022,WM,WM,PLANT,CEMEN,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14020,2022,WM,WM,PUBLI,CROPS,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8758,2022,WM,WM,LEATH,ANIMA,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17635,2022,WM,WM,TOBAC,NAPHT,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11138,2022,WM,WM,OILHA,FISH5,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4579,2022,WM,WM,ELEC5,PLAST,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15720,2022,WM,WM,RUBBE,MEAT1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15462,2022,WM,WM,RETA1,OILHA,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10807,2022,WM,WM,NONME,BITU1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5751,2022,WM,WM,FOOD1,FURNI,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5436,2022,WM,WM,FISH5,CERAM,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19170,2022,WM,WM,WOOD2,MOTO1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2582,2022,WM,WM,COLLE,FOOD4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18616,2022,WM,WM,WEARI,RAWMI,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13218,2022,WM,WM,POSTT,LEAD1,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,2022,WM,WM,CROPS,MEATC,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,2022,WM,WM,LANDT,OILHA,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9247,2022,WM,WM,MEAT1,MEDIC,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4231,2022,WM,WM,ELEC2,SEWAG,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16332,2022,WM,WM,SECO9,PLAS2,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10185,2022,WM,WM,MOTO1,LUBRI,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8343,2022,WM,WM,KEROS,ELEC4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10913,2022,WM,WM,NONME,RAILW,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4221,2022,WM,WM,ELEC2,REFIN,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9752,2022,WM,WM,MEATP,HEAVY,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12827,2022,WM,WM,PLAS1,RUBBE,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17782,2022,WM,WM,TRAN1,OILSE,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18211,2022,WM,WM,VEGET,AIRTR,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7627,2022,WM,WM,HYDRO,WHITE,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16527,2022,WM,WM,SEWAG,WOODW,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,2022,WM,WM,AUXIL,PULP5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11698,2022,WM,WM,PAPE1,RAWMI,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10595,2022,WM,WM,NFERT,MEAT1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3830,2022,WM,WM,DISTR,WASTE,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17249,2022,WM,WM,TEXT1,VEGET,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14469,2022,WM,WM,RAILW,FISHF,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5968,2022,WM,WM,FOOD2,RENTI,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8661,2022,WM,WM,LEAD1,FISH5,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14124,2022,WM,WM,PUBLI,VEGE1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4399,2022,WM,WM,ELEC4,ELECT,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14258,2022,WM,WM,PULP5,SUGA1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,2022,WM,WM,LUBRI,DAIRY,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19304,2022,WM,WM,WOODW,KERO1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12926,2022,WM,WM,PLAS2,MEAT1,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,2022,WM,WM,BIOG1,RENTI,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13802,2022,WM,WM,PRIVA,MEAT4,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15744,2022,WM,WM,RUBBE,PAPE4,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4693,2022,WM,WM,ELEC6,MACHI,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19440,2022,WM,WM,WOOLS,LIQUE,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18537,2022,WM,WM,WEARI,ELEC2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12080,2022,WM,WM,PAPE4,LEATH,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11366,2022,WM,WM,OILSE,SANDC,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,2022,WM,WM,FOODW,RUBBE,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3537,2022,WM,WM,DAIRY,TEXTI,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7633,2022,WM,WM,INERT,ALUM1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16148,2022,WM,WM,SEACO,INERT,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,2022,WM,WM,ALUM1,RETAI,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12024,2022,WM,WM,PAPE4,CEMEN,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6347,2022,WM,WM,FOOD5,ETHAN,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17481,2022,WM,WM,TEXTI,MACHI,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19432,2022,WM,WM,WOOLS,HEAVY,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10162,2022,WM,WM,MOTO1,FOOD4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5720,2022,WM,WM,FOOD1,COMPU,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17228,2022,WM,WM,TEXT1,RENTI,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15612,2022,WM,WM,RETAI,PRINT,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18637,2022,WM,WM,WEARI,TOBAC,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6361,2022,WM,WM,FOOD5,GASWO,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7791,2022,WM,WM,INLAN,BRICK,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2219,2022,WM,WM,CHEM1,FOOD1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14848,2022,WM,WM,REALE,WASTE,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3517,2022,WM,WM,DAIRY,RADIO,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2155,2022,WM,WM,CHARC,RETA1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4151,2022,WM,WM,ELEC2,FOODW,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10363,2022,WM,WM,NAPHT,REALE,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,2022,WM,WM,ELEC8,CEMEN,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18995,2022,WM,WM,WOOD1,FURNI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,2022,WM,WM,INSUR,PARAF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18118,2022,WM,WM,VEGE1,FORES,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9697,2022,WM,WM,MEATC,VEGET,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9518,2022,WM,WM,MEATA,NATU1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11735,2022,WM,WM,PAPE2,93197,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,2022,WM,WM,BLAST,NAPHT,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11927,2022,WM,WM,PAPE3,KEROS,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,2022,WM,WM,ELEC6,FOOD4,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10861,2022,WM,WM,NONME,INSUR,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19060,2022,WM,WM,WOOD1,RENTI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8111,2022,WM,WM,INTER,MEAT4,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10785,2022,WM,WM,NONF1,TEXTI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14033,2022,WM,WM,PUBLI,ETHAN,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8958,2022,WM,WM,LUBRI,LANDT,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2022,WM,WM,CHEM1,ELEC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1457,2022,WM,WM,BUSIN,PLAS1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7206,2022,WM,WM,GLASS,RAILW,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18171,2022,WM,WM,VEGE1,PRIVA,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9901,2022,WM,WM,MEDIC,MEAT1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12458,2022,WM,WM,PIGS9,AVIAT,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5893,2022,WM,WM,FOOD2,FISHF,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18888,2022,WM,WM,WHOLE,PAPE2,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2022,WM,WM,93197,RAWMI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9059,2022,WM,WM,MACHI,ELEC1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6729,2022,WM,WM,FORES,VEGE1,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8743,2022,WM,WM,LEAD1,TEXTI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7215,2022,WM,WM,GLASS,RETAI,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7454,2022,WM,WM,HOTEL,NONSP,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,2022,WM,WM,CEMEN,BRICK,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6167,2022,WM,WM,FOOD4,CEREA,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11276,2022,WM,WM,OILSE,DIST1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7770,2022,WM,WM,INERT,TRAN2,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6996,2022,WM,WM,FURNI,PULP5,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15598,2022,WM,WM,RETAI,NONME,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17021,2022,WM,WM,SUPPO,INERT,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12748,2022,WM,WM,PLAS1,FISH5,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13076,2022,WM,WM,PLAST,LUBRI,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4400,2022,WM,WM,ELEC4,ETHAN,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10783,2022,WM,WM,NONF1,SUPPO,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16231,2022,WM,WM,SEACO,WASTE,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10589,2022,WM,WM,NFERT,KEROS,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10874,2022,WM,WM,NONME,MEATC,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,2022,WM,WM,HOTEL,DIST1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15417,2022,WM,WM,RETA1,FOOD2,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18363,2022,WM,WM,WASTE,CEMEN,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12156,2022,WM,WM,PAPE4,WHEAT,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17855,2022,WM,WM,TRAN2,CONST,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17233,2022,WM,WM,TEXT1,SALEM,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11379,2022,WM,WM,OILSE,TRANS,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857,2022,WM,WM,FOUND,RETAI,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16388,2022,WM,WM,SEWAG,CATTL,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5564,2022,WM,WM,FISH5,WOOD1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8886,2022,WM,WM,LEATH,TRAN1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2022,WM,WM,ALUM1,MEATC,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18419,2022,WM,WM,WASTE,LEATH,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5459,2022,WM,WM,FISH5,ELEC6,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18471,2022,WM,WM,WASTE,RENTI,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4220,2022,WM,WM,ELEC2,REFI1,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9991,2022,WM,WM,MEMBE,CERAM,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8999,2022,WM,WM,LUBRI,REALE,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7428,2022,WM,WM,HOTEL,INLAN,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14173,2022,WM,WM,PULP5,FOOD1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,2022,WM,WM,BUSIN,COKE1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7061,2022,WM,WM,GASWO,KEROS,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18156,2022,WM,WM,VEGE1,OILSE,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2022,WM,WM,93197,INERT,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19234,2022,WM,WM,WOOD2,WEARI,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,2022,WM,WM,BASIC,SUGAR,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17630,2022,WM,WM,TOBAC,MEATP,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,2022,WM,WM,CHARC,BRICK,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5664,2022,WM,WM,FISHF,PROCE,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7745,2022,WM,WM,INERT,RADIO,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7771,2022,WM,WM,INERT,TRANS,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9090,2022,WM,WM,MACHI,INTER,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4884,2022,WM,WM,ELEC8,HOTEL,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17905,2022,WM,WM,TRAN2,RECRE,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2322,2022,WM,WM,CHEM1,WHITE,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,2022,WM,WM,FORES,DAIRY,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,2022,WM,WM,INSUR,MEAT1,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7853,2022,WM,WM,INLAN,OFFIC,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6495,2022,WM,WM,FOODW,FISH5,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7967,2022,WM,WM,INSUR,MEATC,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14029,2022,WM,WM,PUBLI,ELEC4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18086,2022,WM,WM,VEGE1,CEMEN,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500,2022,WM,WM,PIGS9,GASWO,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17011,2022,WM,WM,SUPPO,FOODW,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19366,2022,WM,WM,WOODW,SEACO,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14483,2022,WM,WM,RAILW,INLAN,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16715,2022,WM,WM,SUGA1,ELEC6,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,2022,WM,WM,ANIMA,BEVER,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10668,2022,WM,WM,NONF1,BITU1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4492,2022,WM,WM,ELEC4,VEGE1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,2022,WM,WM,CEMEN,COALT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17504,2022,WM,WM,TEXTI,PAPE2,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13130,2022,WM,WM,PLAST,SUGAR,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,2022,WM,WM,CERAM,MEAT1,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8436,2022,WM,WM,KEROS,SECO9,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
