trade_id,year,region1,region2,industry1,industry2,amount,total_materials_value,materials_count
1852,2019,AU,AU,BUSIN,EDUCA,4616.37,0,0
16302,2019,AU,AU,RETA1,CONST,4550.47,0,0
15520,2019,AU,AU,REALE,CONST,4522.08,0,0
16343,2019,AU,AU,RETA1,HOTEL,4477.09,0,0
8568,2019,AU,AU,HOTEL,BUSIN,4476.72,0,0
1953,2019,AU,AU,BUSIN,RETA1,4407.45,0,0
15629,2019,AU,AU,REALE,RETA1,4387.69,0,0
15954,2019,AU,AU,RENTI,CONST,4341.63,0,0
1843,2019,AU,AU,BUSIN,COMPU,4240.26,0,0
16632,2019,AU,AU,RUBBE,CONST,4219.29,0,0
11434,2019,AU,AU,NATUR,ELEC2,4211.14,0,0
1868,2019,AU,AU,BUSIN,FINAN,3996.5,0,0
1936,2019,AU,AU,BUSIN,POSTT,3892.0,0,0
13637,2019,AU,AU,PLANT,PLANT,3881.34,0,0
8278,2019,AU,AU,HEALT,BUSIN,3784.34,0,0
15374,2019,AU,AU,RAWMI,DAIRY,3783.85,0,0
18105,2019,AU,AU,SUPPO,WHOLE,3735.78,0,0
3193,2019,AU,AU,COMPU,BUSIN,3683.75,0,0
1883,2019,AU,AU,BUSIN,HEALT,3681.55,0,0
3365,2019,AU,AU,CONST,BUSIN,3564.93,0,0
18019,2019,AU,AU,SUPPO,LANDT,3545.05,0,0
17939,2019,AU,AU,SUPPO,AIRTR,3467.22,0,0
11393,2019,AU,AU,NATUR,ALUM1,3438.68,0,0
15528,2019,AU,AU,REALE,EDUCA,3438.06,0,0
1948,2019,AU,AU,BUSIN,RECRE,3436.76,0,0
6673,2019,AU,AU,FINAN,PUBLI,3353.14,0,0
13898,2019,AU,AU,POSTT,BUSIN,3345.93,0,0
8621,2019,AU,AU,HOTEL,HEALT,3274.43,0,0
1092,2019,AU,AU,BEVER,HOTEL,3150.21,0,0
15656,2019,AU,AU,REALE,WHOLE,3116.15,0,0
3387,2019,AU,AU,CONST,EDUCA,2874.31,0,0
3031,2019,AU,AU,COLLE,COLLE,2854.46,0,0
13911,2019,AU,AU,POSTT,COMPU,2790.9,0,0
16236,2019,AU,AU,RESEA,RESEA,2754.5,0,0
15618,2019,AU,AU,REALE,PUBLI,2734.81,0,0
14009,2019,AU,AU,POSTT,PUBLI,2707.5,0,0
17241,2019,AU,AU,SEACO,SEACO,2698.76,0,0
8336,2019,AU,AU,HEALT,INSUR,2696.91,0,0
1996,2019,AU,AU,CATTL,CATTL,2676.59,0,0
3297,2019,AU,AU,COMPU,POSTT,2669.17,0,0
19831,2019,AU,AU,WHOLE,HOTEL,2662.51,0,0
15561,2019,AU,AU,REALE,HOTEL,2642.18,0,0
13912,2019,AU,AU,POSTT,CONST,2598.44,0,0
6711,2019,AU,AU,FINAN,WHOLE,2563.03,0,0
1885,2019,AU,AU,BUSIN,HOTEL,2538.64,0,0
18083,2019,AU,AU,SUPPO,SEACO,2494.58,0,0
1952,2019,AU,AU,BUSIN,RESEA,2486.66,0,0
6620,2019,AU,AU,FINAN,INSUR,2415.94,0,0
9082,2019,AU,AU,INSUR,REALE,2329.55,0,0
1966,2019,AU,AU,BUSIN,SUPPO,2292.11,0,0
6550,2019,AU,AU,FINAN,AUXIL,2286.07,0,0
890,2019,AU,AU,BASIC,CONST,2255.58,0,0
16341,2019,AU,AU,RETA1,HEALT,2253.56,0,0
15680,2019,AU,AU,RECRE,BUSIN,2250.85,0,0
3303,2019,AU,AU,COMPU,PUBLI,2249.66,0,0
1495,2019,AU,AU,BITUM,ELEC1,2211.31,0,0
8590,2019,AU,AU,HOTEL,EDUCA,2204.39,0,0
3513,2019,AU,AU,CONST,WHOLE,2185.88,0,0
1819,2019,AU,AU,BUSIN,AUXIL,2160.53,0,0
3995,2019,AU,AU,CRUDE,MOTOR,2159.01,0,0
15559,2019,AU,AU,REALE,HEALT,2111.92,0,0
6684,2019,AU,AU,FINAN,RETA1,2053.13,0,0
1889,2019,AU,AU,BUSIN,INSUR,2047.22,0,0
14470,2019,AU,AU,PRINT,EDUCA,2023.11,0,0
17969,2019,AU,AU,SUPPO,CONST,1985.41,0,0
8680,2019,AU,AU,HOTEL,PUBLI,1984.3,0,0
386,2019,AU,AU,ALUM1,CONST,1951.11,0,0
18078,2019,AU,AU,SUPPO,RETA1,1935.45,0,0
16128,2019,AU,AU,RESEA,CONST,1895.19,0,0
19899,2019,AU,AU,WHOLE,RETA1,1860.55,0,0
712,2019,AU,AU,AUXIL,CONST,1831.71,0,0
6583,2019,AU,AU,FINAN,EDUCA,1830.02,0,0
10017,2019,AU,AU,MACHI,CONST,1802.39,0,0
3361,2019,AU,AU,CONST,BITUM,1800.65,0,0
8292,2019,AU,AU,HEALT,CONST,1794.82,0,0
17249,2019,AU,AU,SEACO,SUPPO,1785.68,0,0
19776,2019,AU,AU,WHOLE,BUSIN,1785.36,0,0
3231,2019,AU,AU,COMPU,FINAN,1783.9,0,0
14392,2019,AU,AU,PRECI,PREC1,1779.59,0,0
8582,2019,AU,AU,HOTEL,CONST,1715.65,0,0
1850,2019,AU,AU,BUSIN,DIST1,1713.8,0,0
1951,2019,AU,AU,BUSIN,RENTI,1711.96,0,0
16438,2019,AU,AU,RETA1,WHOLE,1688.25,0,0
3207,2019,AU,AU,COMPU,CONST,1676.67,0,0
4182,2019,AU,AU,DIST1,BITUM,1616.75,0,0
16333,2019,AU,AU,RETA1,FOOD5,1603.61,0,0
6425,2019,AU,AU,FABRI,FABRI,1596.85,0,0
1894,2019,AU,AU,BUSIN,LANDT,1575.65,0,0
19768,2019,AU,AU,WHOLE,BEVER,1524.7,0,0
15940,2019,AU,AU,RENTI,BUSIN,1510.55,0,0
10898,2019,AU,AU,MEMBE,BUSIN,1480.31,0,0
15612,2019,AU,AU,REALE,POSTT,1468.99,0,0
8685,2019,AU,AU,HOTEL,REALE,1454.02,0,0
19821,2019,AU,AU,WHOLE,FOOD5,1444.39,0,0
9439,2019,AU,AU,LANDT,WHOLE,1443.02,0,0
340,2019,AU,AU,AIRTR,SUPPO,1428.05,0,0
4554,2019,AU,AU,EDUCA,EDUCA,1417.42,0,0
3499,2019,AU,AU,CONST,SUPPO,1412.91,0,0
14047,2019,AU,AU,POSTT,WHOLE,1401.2,0,0
13936,2019,AU,AU,POSTT,FINAN,1394.9,0,0
3417,2019,AU,AU,CONST,HEALT,1392.33,0,0
13887,2019,AU,AU,POSTT,AUXIL,1339.76,0,0
17263,2019,AU,AU,SEACO,WHOLE,1332.68,0,0
14448,2019,AU,AU,PRINT,BUSIN,1332.19,0,0
3385,2019,AU,AU,CONST,DIST1,1320.24,0,0
7410,2019,AU,AU,FOOD5,HOTEL,1306.52,0,0
19829,2019,AU,AU,WHOLE,HEALT,1302.02,0,0
16400,2019,AU,AU,RETA1,PUBLI,1297.98,0,0
3486,2019,AU,AU,CONST,RETA1,1296.22,0,0
10912,2019,AU,AU,MEMBE,CONST,1296.07,0,0
19888,2019,AU,AU,WHOLE,PUBLI,1275.67,0,0
2603,2019,AU,AU,CHEM1,HEALT,1271.92,0,0
1826,2019,AU,AU,BUSIN,BITUM,1267.75,0,0
14015,2019,AU,AU,POSTT,RECRE,1261.7,0,0
11142,2019,AU,AU,MOTO1,MOTO1,1261.4,0,0
19772,2019,AU,AU,WHOLE,BITUM,1239.7,0,0
6614,2019,AU,AU,FINAN,HEALT,1239.37,0,0
8395,2019,AU,AU,HEALT,RESEA,1227.07,0,0
13920,2019,AU,AU,POSTT,EDUCA,1217.87,0,0
14020,2019,AU,AU,POSTT,RETA1,1214.35,0,0
4840,2019,AU,AU,ELEC1,EDUCA,1212.28,0,0
8979,2019,AU,AU,INSUR,CONST,1208.22,0,0
3182,2019,AU,AU,COMPU,AUXIL,1186.49,0,0
1842,2019,AU,AU,BUSIN,COLLE,1182.11,0,0
18992,2019,AU,AU,TRANS,PUBLI,1173.22,0,0
9353,2019,AU,AU,LANDT,LANDT,1153.24,0,0
8267,2019,AU,AU,HEALT,AUXIL,1149.66,0,0
6574,2019,AU,AU,FINAN,COMPU,1148.06,0,0
6667,2019,AU,AU,FINAN,POSTT,1142.62,0,0
11248,2019,AU,AU,MOTOR,CONST,1139.34,0,0
3469,2019,AU,AU,CONST,POSTT,1130.06,0,0
3685,2019,AU,AU,COPPE,COPP1,1129.1,0,0
15544,2019,AU,AU,REALE,FINAN,1126.21,0,0
8423,2019,AU,AU,HEALT,WHOLE,1125.18,0,0
8718,2019,AU,AU,HOTEL,WHOLE,1117.48,0,0
16411,2019,AU,AU,RETA1,RETA1,1101.4,0,0
3041,2019,AU,AU,COLLE,EDUCA,1088.56,0,0
15642,2019,AU,AU,REALE,SUPPO,1079.14,0,0
3215,2019,AU,AU,COMPU,EDUCA,1059.06,0,0
14555,2019,AU,AU,PRINT,PRINT,1057.09,0,0
20156,2019,AU,AU,WOODW,WOODW,1054.94,0,0
8391,2019,AU,AU,HEALT,RECRE,1045.35,0,0
7402,2019,AU,AU,FOOD5,FOOD5,1039.98,0,0
16310,2019,AU,AU,RETA1,EDUCA,1037.01,0,0
10973,2019,AU,AU,MEMBE,MEMBE,1031.68,0,0
698,2019,AU,AU,AUXIL,BUSIN,1027.35,0,0
3341,2019,AU,AU,COMPU,WHOLE,1019.14,0,0
72,2019,AU,AU,93197,HEALT,1018.3,0,0
8385,2019,AU,AU,HEALT,PUBLI,1014.39,0,0
16803,2019,AU,AU,SALEM,CONST,1013.81,0,0
19224,2019,AU,AU,VEGET,HOTEL,1005.37,0,0
16288,2019,AU,AU,RETA1,BUSIN,1003.3,0,0
9425,2019,AU,AU,LANDT,SUPPO,1001.93,0,0
18061,2019,AU,AU,SUPPO,POSTT,1000.24,0,0
15624,2019,AU,AU,REALE,RECRE,999.64,0,0
19166,2019,AU,AU,VEGET,BEVER,997.19,0,0
8552,2019,AU,AU,HOTEL,AIRTR,996.37,0,0
19813,2019,AU,AU,WHOLE,FABRI,994.66,0,0
13956,2019,AU,AU,POSTT,INSUR,994.53,0,0
17951,2019,AU,AU,SUPPO,BITUM,991.43,0,0
16852,2019,AU,AU,SALEM,LANDT,987.12,0,0
33,2019,AU,AU,93197,CONST,969.45,0,0
6697,2019,AU,AU,FINAN,SUPPO,964.23,0,0
13950,2019,AU,AU,POSTT,HEALT,961.94,0,0
19789,2019,AU,AU,WHOLE,COMPU,952.97,0,0
1867,2019,AU,AU,BUSIN,FABRI,950.33,0,0
6679,2019,AU,AU,FINAN,RECRE,941.82,0,0
3250,2019,AU,AU,COMPU,INSUR,941.8,0,0
3377,2019,AU,AU,CONST,COLLE,930.57,0,0
4049,2019,AU,AU,DAIRY,DAIRY,929.28,0,0
15519,2019,AU,AU,REALE,COMPU,927.59,0,0
15495,2019,AU,AU,REALE,AUXIL,921.05,0,0
15702,2019,AU,AU,RECRE,EDUCA,919.54,0,0
4295,2019,AU,AU,DIST1,PRECI,917.13,0,0
3481,2019,AU,AU,CONST,RECRE,914.58,0,0
3131,2019,AU,AU,COLLE,PUBLI,914.48,0,0
7360,2019,AU,AU,FOOD5,CATTL,914.24,0,0
19016,2019,AU,AU,TRANS,TRANS,913.04,0,0
1836,2019,AU,AU,BUSIN,CHEM1,910.2,0,0
16406,2019,AU,AU,RETA1,RECRE,900.67,0,0
11489,2019,AU,AU,NATUR,NONF1,894.17,0,0
19882,2019,AU,AU,WHOLE,POSTT,889.03,0,0
6625,2019,AU,AU,FINAN,LANDT,885.81,0,0
8704,2019,AU,AU,HOTEL,SUPPO,885.16,0,0
1908,2019,AU,AU,BUSIN,MEMBE,880.31,0,0
1912,2019,AU,AU,BUSIN,NATUR,877.32,0,0
1812,2019,AU,AU,BUSIN,93197,873.56,0,0
3309,2019,AU,AU,COMPU,RECRE,869.6,0,0
913,2019,AU,AU,BASIC,FABRI,867.92,0,0
16972,2019,AU,AU,SANDC,CONST,865.73,0,0
1,2019,AU,AU,93197,93197,862.86,0,0
15784,2019,AU,AU,RECRE,POSTT,855.62,0,0
2564,2019,AU,AU,CHEM1,CONST,855.44,0,0
867,2019,AU,AU,BASIC,BASIC,852.65,0,0
1956,2019,AU,AU,BUSIN,SALEM,850.05,0,0
3313,2019,AU,AU,COMPU,RESEA,847.2,0,0
15790,2019,AU,AU,RECRE,PUBLI,845.71,0,0
8686,2019,AU,AU,HOTEL,RECRE,843.59,0,0
4814,2019,AU,AU,ELEC1,BITUM,841.91,0,0
1940,2019,AU,AU,BUSIN,PRINT,840.95,0,0
16061,2019,AU,AU,RENTI,RENTI,835.39,0,0
74,2019,AU,AU,93197,HOTEL,831.04,0,0
6682,2019,AU,AU,FINAN,RENTI,820.56,0,0
11486,2019,AU,AU,NATUR,NATU1,819.28,0,0
11013,2019,AU,AU,MEMBE,RECRE,810.62,0,0
4303,2019,AU,AU,DIST1,REALE,809.33,0,0
19754,2019,AU,AU,WHEAT,WHEAT,807.71,0,0
19767,2019,AU,AU,WHOLE,BASIC,801.31,0,0
19798,2019,AU,AU,WHOLE,EDUCA,798.7,0,0
19925,2019,AU,AU,WHOLE,WHEAT,798.21,0,0
15404,2019,AU,AU,RAWMI,HOTEL,796.82,0,0
19894,2019,AU,AU,WHOLE,RECRE,795.62,0,0
16280,2019,AU,AU,RETA1,BEVER,788.85,0,0
8396,2019,AU,AU,HEALT,RETA1,783.8,0,0
18067,2019,AU,AU,SUPPO,PUBLI,782.81,0,0
8623,2019,AU,AU,HOTEL,HOTEL,776.55,0,0
12038,2019,AU,AU,NONME,CONST,775.27,0,0
6557,2019,AU,AU,FINAN,BITUM,769.94,0,0
3244,2019,AU,AU,COMPU,HEALT,768.84,0,0
8354,2019,AU,AU,HEALT,MEMBE,768.27,0,0
3033,2019,AU,AU,COLLE,CONST,768.01,0,0
3378,2019,AU,AU,CONST,COMPU,766.12,0,0
16307,2019,AU,AU,RETA1,DAIRY,766.11,0,0
8691,2019,AU,AU,HOTEL,RETA1,763.96,0,0
15565,2019,AU,AU,REALE,INSUR,750.02,0,0
16867,2019,AU,AU,SALEM,MOTO1,748.12,0,0
16363,2019,AU,AU,RETA1,MEATC,745.52,0,0
8316,2019,AU,AU,HEALT,FINAN,734.14,0,0
4267,2019,AU,AU,DIST1,NATUR,732.84,0,0
16226,2019,AU,AU,RESEA,PUBLI,726.15,0,0
4933,2019,AU,AU,ELEC1,REALE,723.29,0,0
9344,2019,AU,AU,LANDT,HOTEL,719.51,0,0
19782,2019,AU,AU,WHOLE,CHEM1,719.43,0,0
17127,2019,AU,AU,SEACO,CONST,717.2,0,0
19893,2019,AU,AU,WHOLE,REALE,716.94,0,0
14557,2019,AU,AU,PRINT,PUBLI,715.93,0,0
7641,2019,AU,AU,FORES,WOODW,715.66,0,0
6883,2019,AU,AU,FISHF,FISH5,714.58,0,0
11298,2019,AU,AU,MOTOR,LANDT,712.59,0,0
8581,2019,AU,AU,HOTEL,COMPU,711.67,0,0
4084,2019,AU,AU,DAIRY,HOTEL,710.74,0,0
1832,2019,AU,AU,BUSIN,CEMEN,702.51,0,0
6616,2019,AU,AU,FINAN,HOTEL,701.83,0,0
9412,2019,AU,AU,LANDT,RETA1,701.57,0,0
14014,2019,AU,AU,POSTT,REALE,697.76,0,0
16090,2019,AU,AU,RENTI,WHOLE,696.99,0,0
8261,2019,AU,AU,HEALT,93197,693.9,0,0
4356,2019,AU,AU,DISTR,BITUM,691.89,0,0
6643,2019,AU,AU,FINAN,NATUR,685.96,0,0
3984,2019,AU,AU,CRUDE,GASDI,685.03,0,0
3308,2019,AU,AU,COMPU,REALE,684.13,0,0
3314,2019,AU,AU,COMPU,RETA1,682.98,0,0
16914,2019,AU,AU,SALEM,SALEM,681.35,0,0
7466,2019,AU,AU,FOOD5,RECRE,679.08,0,0
10949,2019,AU,AU,MEMBE,HEALT,678.5,0,0
10527,2019,AU,AU,MEATC,HOTEL,673.73,0,0
3419,2019,AU,AU,CONST,HOTEL,671.4,0,0
14153,2019,AU,AU,POULT,WHOLE,664.23,0,0
19922,2019,AU,AU,WHOLE,VEGET,663.69,0,0
8606,2019,AU,AU,HOTEL,FINAN,663.15,0,0
6170,2019,AU,AU,ELECT,BUSIN,662.29,0,0
15632,2019,AU,AU,REALE,SALEM,660.48,0,0
3445,2019,AU,AU,CONST,NATUR,659.44,0,0
3136,2019,AU,AU,COLLE,REALE,652.1,0,0
19851,2019,AU,AU,WHOLE,MEATC,651.52,0,0
6281,2019,AU,AU,ELECT,PUBLI,645.18,0,0
4200,2019,AU,AU,DIST1,CONST,643.47,0,0
6683,2019,AU,AU,FINAN,RESEA,642.35,0,0
17720,2019,AU,AU,SUGA1,HOTEL,637.02,0,0
14033,2019,AU,AU,POSTT,SUPPO,636.28,0,0
1032,2019,AU,AU,BEVER,BEVER,634.47,0,0
4298,2019,AU,AU,DIST1,PUBLI,632.79,0,0
6384,2019,AU,AU,FABRI,BITUM,629.23,0,0
4313,2019,AU,AU,DIST1,SANDC,625.1,0,0
18070,2019,AU,AU,SUPPO,RAILW,621.48,0,0
19930,2019,AU,AU,WHOLE,WOODW,615.36,0,0
19901,2019,AU,AU,WHOLE,RUBBE,611.73,0,0
3072,2019,AU,AU,COLLE,HEALT,610.64,0,0
8965,2019,AU,AU,INSUR,BUSIN,607.53,0,0
1709,2019,AU,AU,BRICK,CONST,602.19,0,0
15953,2019,AU,AU,RENTI,COMPU,601.76,0,0
19840,2019,AU,AU,WHOLE,LANDT,600.21,0,0
189,2019,AU,AU,AIRTR,AIRTR,600.19,0,0
9401,2019,AU,AU,LANDT,PUBLI,596.67,0,0
1814,2019,AU,AU,BUSIN,AIRTR,595.23,0,0
15627,2019,AU,AU,REALE,RENTI,587.08,0,0
7702,2019,AU,AU,FOUND,NONF1,586.99,0,0
19886,2019,AU,AU,WHOLE,PRINT,585.67,0,0
19795,2019,AU,AU,WHOLE,DAIRY,583.91,0,0
6573,2019,AU,AU,FINAN,COLLE,582.48,0,0
9234,2019,AU,AU,KEROS,AIRTR,581.27,0,0
7931,2019,AU,AU,GASDI,CONST,579.67,0,0
19,2019,AU,AU,93197,BUSIN,578.86,0,0
8954,2019,AU,AU,INSUR,AUXIL,573.03,0,0
13263,2019,AU,AU,PAPER,WOODW,572.04,0,0
16058,2019,AU,AU,RENTI,RECRE,569.61,0,0
14461,2019,AU,AU,PRINT,COMPU,564.65,0,0
14124,2019,AU,AU,POULT,POULT,560.5,0,0
15186,2019,AU,AU,RAILW,BITUM,560.34,0,0
13498,2019,AU,AU,PIGS9,MEATP,555.41,0,0
14595,2019,AU,AU,PRINT,WHOLE,552.75,0,0
9311,2019,AU,AU,LANDT,EDUCA,550.46,0,0
10977,2019,AU,AU,MEMBE,NATUR,550.36,0,0
20101,2019,AU,AU,WOODW,PAPER,548.38,0,0
8390,2019,AU,AU,HEALT,REALE,546.85,0,0
16740,2019,AU,AU,RUBBE,RUBBE,545.13,0,0
4208,2019,AU,AU,DIST1,EDUCA,543.06,0,0
8409,2019,AU,AU,HEALT,SUPPO,541.12,0,0
19847,2019,AU,AU,WHOLE,MACHI,539.76,0,0
6286,2019,AU,AU,ELECT,REALE,539.62,0,0
2702,2019,AU,AU,CHEM1,WOODW,537.9,0,0
15570,2019,AU,AU,REALE,LANDT,534.04,0,0
813,2019,AU,AU,AUXIL,REALE,533.53,0,0
3478,2019,AU,AU,CONST,RAILW,531.93,0,0
194,2019,AU,AU,AIRTR,AUXIL,531.45,0,0
16909,2019,AU,AU,SALEM,RENTI,530.16,0,0
12503,2019,AU,AU,OILSE,OILSE,530.03,0,0
7569,2019,AU,AU,FORES,FORES,527.6,0,0
13961,2019,AU,AU,POSTT,LANDT,523.95,0,0
17236,2019,AU,AU,SEACO,RETA1,523.61,0,0
2131,2019,AU,AU,CEMEN,CEMEN,518.59,0,0
8646,2019,AU,AU,HOTEL,MEMBE,518.22,0,0
14662,2019,AU,AU,PROCE,HOTEL,517.81,0,0
1875,2019,AU,AU,BUSIN,FOOD5,516.07,0,0
14019,2019,AU,AU,POSTT,RESEA,513.6,0,0
8690,2019,AU,AU,HOTEL,RESEA,512.19,0,0
1822,2019,AU,AU,BUSIN,BEVER,510.51,0,0
15756,2019,AU,AU,RECRE,MEMBE,508.41,0,0
6779,2019,AU,AU,FISH5,HOTEL,507.43,0,0
4640,2019,AU,AU,EDUCA,PUBLI,504.88,0,0
407,2019,AU,AU,ALUM1,FABRI,502.6,0,0
19304,2019,AU,AU,VEGET,VEGET,502.34,0,0
14253,2019,AU,AU,PREC1,PREC1,500.66,0,0
4239,2019,AU,AU,DIST1,HEALT,500.63,0,0
6598,2019,AU,AU,FINAN,FABRI,499.81,0,0
16046,2019,AU,AU,RENTI,POSTT,497.53,0,0
14863,2019,AU,AU,PUBLI,PUBLI,497.23,0,0
1955,2019,AU,AU,BUSIN,RUBBE,496.96,0,0
9999,2019,AU,AU,MACHI,BITUM,493.74,0,0
8284,2019,AU,AU,HEALT,CHEM1,492.91,0,0
14563,2019,AU,AU,PRINT,RECRE,492.74,0,0
16063,2019,AU,AU,RENTI,RETA1,492.33,0,0
9018,2019,AU,AU,INSUR,HEALT,491.04,0,0
11018,2019,AU,AU,MEMBE,RETA1,490.9,0,0
2422,2019,AU,AU,CEREA,CATTL,489.64,0,0
13431,2019,AU,AU,PFERT,WHEAT,489.5,0,0
17961,2019,AU,AU,SUPPO,CHEM1,486.96,0,0
6182,2019,AU,AU,ELECT,COMPU,486.22,0,0
15924,2019,AU,AU,RENTI,AIRTR,484.81,0,0
19849,2019,AU,AU,WHOLE,MEAT4,484.75,0,0
19856,2019,AU,AU,WHOLE,MOTOR,484.42,0,0
11007,2019,AU,AU,MEMBE,PUBLI,483.44,0,0
362,2019,AU,AU,ALUM1,ALUM1,482.21,0,0
19811,2019,AU,AU,WHOLE,ELECT,480.16,0,0
1901,2019,AU,AU,BUSIN,MACHI,479.81,0,0
316,2019,AU,AU,AIRTR,PUBLI,479.64,0,0
3015,2019,AU,AU,COLLE,BITUM,479.57,0,0
10783,2019,AU,AU,MEDIC,HEALT,478.69,0,0
6537,2019,AU,AU,FABRI,WHOLE,475.81,0,0
3484,2019,AU,AU,CONST,RENTI,474.82,0,0
6579,2019,AU,AU,FINAN,CRUDE,474.46,0,0
6543,2019,AU,AU,FINAN,93197,472.82,0,0
15936,2019,AU,AU,RENTI,BITUM,471.87,0,0
19778,2019,AU,AU,WHOLE,CEMEN,471.71,0,0
16405,2019,AU,AU,RETA1,REALE,469.61,0,0
8674,2019,AU,AU,HOTEL,POSTT,468.16,0,0
846,2019,AU,AU,AUXIL,WHOLE,465.73,0,0
3074,2019,AU,AU,COLLE,HOTEL,461.49,0,0
19874,2019,AU,AU,WHOLE,PAPER,460.25,0,0
11017,2019,AU,AU,MEMBE,RESEA,459.73,0,0
6687,2019,AU,AU,FINAN,SALEM,458.45,0,0
1958,2019,AU,AU,BUSIN,SEACO,458.17,0,0
19761,2019,AU,AU,WHOLE,ALUM1,456.65,0,0
7602,2019,AU,AU,FORES,PAPER,456.33,0,0
6275,2019,AU,AU,ELECT,POSTT,455.93,0,0
16352,2019,AU,AU,RETA1,LANDT,452.35,0,0
19912,2019,AU,AU,WHOLE,SUPPO,452.07,0,0
1984,2019,AU,AU,BUSIN,WOODW,450.41,0,0
3327,2019,AU,AU,COMPU,SUPPO,448.78,0,0
16284,2019,AU,AU,RETA1,BITUM,447.23,0,0
19855,2019,AU,AU,WHOLE,MOTO1,447.01,0,0
4928,2019,AU,AU,ELEC1,PUBLI,446.96,0,0
15204,2019,AU,AU,RAILW,CONST,446.51,0,0
16289,2019,AU,AU,RETA1,CATTL,446.4,0,0
16437,2019,AU,AU,RETA1,WHEAT,445.31,0,0
808,2019,AU,AU,AUXIL,PUBLI,445.09,0,0
8632,2019,AU,AU,HOTEL,LANDT,442.14,0,0
17228,2019,AU,AU,SEACO,RAILW,441.67,0,0
4533,2019,AU,AU,EDUCA,BUSIN,440.92,0,0
3485,2019,AU,AU,CONST,RESEA,440.14,0,0
13952,2019,AU,AU,POSTT,HOTEL,439.75,0,0
4204,2019,AU,AU,DIST1,CRUDE,439.48,0,0
4476,2019,AU,AU,DISTR,REALE,436.72,0,0
17712,2019,AU,AU,SUGA1,FOOD5,436.65,0,0
4304,2019,AU,AU,DIST1,RECRE,435.03,0,0
19897,2019,AU,AU,WHOLE,RENTI,434.48,0,0
10894,2019,AU,AU,MEMBE,BITUM,434.16,0,0
16004,2019,AU,AU,RENTI,LANDT,433.63,0,0
11045,2019,AU,AU,MEMBE,WHOLE,432.61,0,0
205,2019,AU,AU,AIRTR,BUSIN,428.63,0,0
6582,2019,AU,AU,FINAN,DISTR,427.85,0,0
15694,2019,AU,AU,RECRE,CONST,426.79,0,0
6458,2019,AU,AU,FABRI,MACHI,422.04,0,0
6663,2019,AU,AU,FINAN,PLANT,420.51,0,0
18899,2019,AU,AU,TRANS,AIRTR,419.15,0,0
16327,2019,AU,AU,RETA1,FISH5,418.44,0,0
41,2019,AU,AU,93197,EDUCA,417.65,0,0
7108,2019,AU,AU,FOOD1,WOODW,417.25,0,0
9289,2019,AU,AU,LANDT,BUSIN,416.18,0,0
9115,2019,AU,AU,INSUR,WHOLE,415.22,0,0
19919,2019,AU,AU,WHOLE,TRANS,414.46,0,0
12466,2019,AU,AU,OILSE,FOOD5,413.91,0,0
17968,2019,AU,AU,SUPPO,COMPU,412.99,0,0
16434,2019,AU,AU,RETA1,VEGET,412.92,0,0
14568,2019,AU,AU,PRINT,RETA1,411.22,0,0
19825,2019,AU,AU,WHOLE,FURNI,409.7,0,0
1879,2019,AU,AU,BUSIN,FURNI,409.11,0,0
17955,2019,AU,AU,SUPPO,BUSIN,405.97,0,0
13207,2019,AU,AU,PAPER,PAPER,405.77,0,0
