trade_id,year,region1,region2,industry1,industry2,amount,total_resources_value,resources_count,unique_resources_factors,emission/air,natural_resource/water,resources_Water_Consumption,resources_Crops,resources_intensity
5710,2019,JP,JP,ELECT,MOTO1,2919.74,180253.488,66.0,66.0,38298.947,141954.541,141954.541,92982.659,61.736144
8199,2019,JP,JP,HEALT,RECRE,11267.68,180198.01,66.0,66.0,11688.029,168509.981,168509.981,77927.098,15.992468
19677,2019,JP,JP,WHOLE,COMPU,9888.83,178904.464,66.0,66.0,26093.883,152810.581,152810.581,91607.007,18.09157
6978,2019,JP,JP,FOOD5,PFERT,3225.95,177749.756,66.0,66.0,13976.172,163773.584,163773.584,87787.234,55.099972
19706,2019,JP,JP,WHOLE,FOOD5,9027.86,174237.848,66.0,66.0,26756.23,147481.617,147481.617,89567.607,19.300017
9439,2019,JP,JP,LANDT,CONST,9222.24,173066.526,66.0,66.0,26336.771,146729.755,146729.755,88127.65,18.766214
6934,2019,JP,JP,FOOD5,HEALT,3409.81,165865.223,66.0,66.0,10398.425,155466.798,155466.798,70733.625,48.643538
1634,2019,JP,JP,BUSIN,FINAN,8194.89,159865.72,66.0,66.0,27343.814,132521.906,132521.906,84630.504,19.507976
5702,2019,JP,JP,ELECT,MACHI,2465.74,159611.016,66.0,66.0,39923.296,119687.719,119687.719,93279.923,64.731487
5628,2019,JP,JP,ELECT,BASIC,3114.69,157028.668,66.0,66.0,21574.108,135454.56,135454.56,87304.054,50.415505
649,2019,JP,JP,AUXIL,INSUR,7663.29,157008.883,66.0,66.0,26920.505,130088.378,130088.378,84944.537,20.488443
16667,2019,JP,JP,RUBBE,MOTO1,9792.62,156966.818,66.0,66.0,18285.098,138681.721,138681.721,76804.345,16.029093
8231,2019,JP,JP,HEALT,WHOLE,9154.52,154295.342,66.0,66.0,15396.214,138899.127,138899.127,72173.202,16.854553
10188,2019,JP,JP,MACHI,MOTO1,7726.0,153968.923,66.0,66.0,33431.412,120537.511,120537.511,86010.194,19.928672
3276,2019,JP,JP,COPP1,COPP1,10195.17,150245.858,66.0,66.0,16544.578,133701.28,133701.28,76400.335,14.736964
8452,2019,JP,JP,HOTEL,HEALT,9530.68,148678.994,66.0,66.0,20249.322,128429.673,128429.673,72251.982,15.600041
1651,2019,JP,JP,BUSIN,HOTEL,7473.16,148295.448,66.0,66.0,23715.942,124579.505,124579.505,70091.535,19.843741
15181,2019,JP,JP,RADIO,OFFIC,7696.51,146863.23,66.0,66.0,22879.071,123984.159,123984.159,74199.763,19.081796
13239,2019,JP,JP,PAPER,PRINT,7965.49,146854.175,66.0,66.0,32445.067,114409.109,114409.109,89725.375,18.436301
14076,2019,JP,JP,POSTT,COMPU,7604.87,146831.9,66.0,66.0,20983.956,125847.944,125847.944,69687.666,19.307615
15587,2019,JP,JP,REALE,HEALT,7398.77,145171.787,66.0,66.0,25324.191,119847.595,119847.595,73379.639,19.62107
7000,2019,JP,JP,FOOD5,RETA1,2681.8,143445.989,66.0,66.0,9997.027,133448.962,133448.962,65848.351,53.488698
14168,2019,JP,JP,POSTT,PUBLI,7064.94,142766.253,66.0,66.0,27554.041,115212.212,115212.212,78844.119,20.207709
17151,2019,JP,JP,SEACO,SEACO,6830.36,142414.759,66.0,66.0,24030.998,118383.76,118383.76,70387.366,20.850257
18911,2019,JP,JP,TRANS,TRANS,7615.04,142074.214,66.0,66.0,14865.549,127208.665,127208.665,62848.433,18.657054
16876,2019,JP,JP,SALEM,SALEM,6823.61,141734.507,66.0,66.0,24322.379,117412.129,117412.129,73778.377,20.771191
5650,2019,JP,JP,ELECT,CONST,2498.09,140847.427,66.0,66.0,21332.596,119514.83,119514.83,73243.159,56.382047
7668,2019,JP,JP,GASDI,CONST,7908.16,139760.14,66.0,66.0,25350.505,114409.635,114409.635,75206.47,17.672902
15589,2019,JP,JP,REALE,HOTEL,7143.93,136476.683,66.0,66.0,20526.232,115950.451,115950.451,72501.882,19.103866
19773,2019,JP,JP,WHOLE,RADIO,6450.29,131481.621,66.0,66.0,30355.897,101125.724,101125.724,71878.637,20.383831
630,2019,JP,JP,AUXIL,FINAN,7202.16,131301.405,66.0,66.0,14346.282,116955.124,116955.124,66631.921,18.230837
8075,2019,JP,JP,HEALT,93197,7476.76,131294.471,66.0,66.0,24112.456,107182.015,107182.015,67508.482,17.560343
823,2019,JP,JP,BASIC,FURNI,6889.81,129427.408,66.0,66.0,32457.078,96970.33,96970.33,74931.619,18.785338
3756,2019,JP,JP,DIST1,DIST1,7127.49,128621.271,66.0,66.0,16435.037,112186.234,112186.234,60550.311,18.045802
14174,2019,JP,JP,POSTT,RECRE,6423.12,128301.654,66.0,66.0,28871.07,99430.583,99430.583,76642.01,19.974974
7414,2019,JP,JP,FOUND,MACHI,6223.8,128076.647,66.0,66.0,17115.451,110961.196,110961.196,60254.831,20.578529
19777,2019,JP,JP,WHOLE,RECRE,6484.07,127616.902,66.0,66.0,21099.935,106516.967,106516.967,64737.809,19.681605
7422,2019,JP,JP,FOUND,MOTO1,7483.29,127095.615,66.0,66.0,25631.605,101464.01,101464.01,70457.201,16.983922
19784,2019,JP,JP,WHOLE,RUBBE,7322.33,126573.142,66.0,66.0,13706.296,112866.846,112866.846,64348.919,17.285911
5878,2019,JP,JP,FABRI,MOTO1,6899.19,125162.748,66.0,66.0,25990.144,99172.604,99172.604,66699.542,18.141658
340,2019,JP,JP,ALUM1,ALUM1,6725.51,119129.853,66.0,66.0,14795.924,104333.929,104333.929,58256.113,17.713133
14730,2019,JP,JP,PROCE,FOOD5,5890.05,118630.612,66.0,66.0,27014.981,91615.632,91615.632,66177.054,20.14085
15680,2019,JP,JP,REALE,WHOLE,6016.8,115945.966,66.0,66.0,24156.857,91789.109,91789.109,62828.799,19.270371
8123,2019,JP,JP,HEALT,FINAN,5761.5,115566.75,66.0,66.0,18077.783,97488.967,97488.967,62682.398,20.058448
11292,2019,JP,JP,MOTOR,LANDT,6353.05,112371.998,66.0,66.0,20414.124,91957.874,91957.874,58125.862,17.687882
16379,2019,JP,JP,RETA1,PUBLI,5609.54,111745.1,66.0,66.0,21692.723,90052.377,90052.377,51675.201,19.920546
10128,2019,JP,JP,MACHI,CONST,5576.1,109806.447,66.0,66.0,14252.951,95553.495,95553.495,52068.372,19.692338
15199,2019,JP,JP,RADIO,RADIO,7404.92,109758.512,66.0,66.0,7823.515,101934.998,101934.998,48008.453,14.822376
14739,2019,JP,JP,PROCE,HOTEL,5276.83,109511.214,66.0,66.0,21622.995,87888.219,87888.219,54946.487,20.75322
11145,2019,JP,JP,MOTO1,MACHI,5990.16,109401.357,66.0,66.0,16033.731,93367.625,93367.625,55336.673,18.263512
6307,2019,JP,JP,FISHF,FISH5,5948.37,108865.72,66.0,66.0,19732.067,89133.652,89133.652,61969.098,18.301773
10146,2019,JP,JP,MACHI,ELECT,5888.6,108435.632,66.0,66.0,19500.233,88935.398,88935.398,55977.036,18.414501
14536,2019,JP,JP,PRINT,BUSIN,6081.65,108365.817,66.0,66.0,9870.665,98495.152,98495.152,51827.03,17.81849
15420,2019,JP,JP,RAWMI,DAIRY,5674.8,107610.412,66.0,66.0,11091.627,96518.785,96518.785,47795.349,18.962855
906,2019,JP,JP,BASIC,TRANS,6151.25,107359.303,66.0,66.0,13047.064,94312.239,94312.239,57562.424,17.45325
19671,2019,JP,JP,WHOLE,CHEM1,5640.32,106376.228,66.0,66.0,21967.782,84408.446,84408.446,51573.805,18.859963
19116,2019,JP,JP,VEGET,HOTEL,5164.83,105230.183,66.0,66.0,25646.514,79583.669,79583.669,55139.892,20.374375
19765,2019,JP,JP,WHOLE,POSTT,5818.58,105139.143,66.0,66.0,20670.638,84468.506,84468.506,60725.895,18.069554
19757,2019,JP,JP,WHOLE,PAPER,4813.49,103548.917,66.0,66.0,20864.389,82684.527,82684.527,52812.194,21.512233
15975,2019,JP,JP,RENTI,CONST,5610.69,103442.737,66.0,66.0,16795.637,86647.099,86647.099,53001.704,18.436723
3211,2019,JP,JP,CONST,PUBLI,5181.99,103433.177,66.0,66.0,16109.748,87323.429,87323.429,50508.163,19.960127
16659,2019,JP,JP,RUBBE,MACHI,5657.62,102889.146,66.0,66.0,14763.668,88125.478,88125.478,52451.81,18.185941
16390,2019,JP,JP,RETA1,RETA1,5550.56,101527.48,66.0,66.0,23822.443,77705.037,77705.037,51484.712,18.291394
1620,2019,JP,JP,BUSIN,EDUCA,5394.28,100708.46,66.0,66.0,18816.724,81891.735,81891.735,53053.307,18.669491
19785,2019,JP,JP,WHOLE,SALEM,5112.15,99166.543,66.0,66.0,21524.547,77641.995,77641.995,49849.076,19.398207
5982,2019,JP,JP,FINAN,CONST,5352.77,98526.872,66.0,66.0,12960.434,85566.438,85566.438,49850.975,18.406708
11447,2019,JP,JP,NAPHT,PLAST,5205.39,98466.797,66.0,66.0,16444.367,82022.43,82022.43,53092.68,18.916315
4693,2019,JP,JP,ELEC2,DIST1,4954.32,97300.487,66.0,66.0,19337.367,77963.12,77963.12,52125.079,19.639524
5721,2019,JP,JP,ELECT,OFFIC,1695.38,96356.611,66.0,66.0,15467.373,80889.238,80889.238,52019.446,56.834816
1699,2019,JP,JP,BUSIN,POSTT,5087.0,95078.504,66.0,66.0,15142.036,79936.468,79936.468,47720.238,18.690486
1810,2019,JP,JP,CATTL,MEATC,5637.93,94218.228,66.0,66.0,7391.935,86826.293,86826.293,42944.017,16.711493
16263,2019,JP,JP,RETA1,BEVER,4994.97,94206.97,66.0,66.0,16726.046,77480.924,77480.924,49820.23,18.860368
11252,2019,JP,JP,MOTOR,CONST,4743.18,93512.641,66.0,66.0,16330.77,77181.871,77181.871,45532.504,19.715179
16639,2019,JP,JP,RUBBE,FURNI,4783.73,93033.549,66.0,66.0,19083.969,73949.579,73949.579,53959.884,19.44791
5796,2019,JP,JP,FABRI,BASIC,4926.24,93001.511,66.0,66.0,20486.459,72515.052,72515.052,53290.835,18.878802
8203,2019,JP,JP,HEALT,RESEA,5674.47,91116.228,66.0,66.0,11214.252,79901.976,79901.976,41459.039,16.057223
16385,2019,JP,JP,RETA1,RECRE,4579.62,90940.586,66.0,66.0,20425.907,70514.68,70514.68,51260.833,19.857671
19771,2019,JP,JP,WHOLE,PUBLI,4686.63,90620.541,66.0,66.0,14450.104,76170.437,76170.437,46278.465,19.335971
7506,2019,JP,JP,FURNI,CONST,4514.85,90302.086,66.0,66.0,19123.982,71178.103,71178.103,48106.29,20.001127
19698,2019,JP,JP,WHOLE,FABRI,4860.87,89856.726,66.0,66.0,13426.487,76430.239,76430.239,49725.975,18.485729
16417,2019,JP,JP,RETA1,WHOLE,4319.36,89735.22,66.0,66.0,17335.792,72399.428,72399.428,44398.07,20.775119
19801,2019,JP,JP,WHOLE,TRANS,4326.75,89284.063,66.0,66.0,19192.276,70091.787,70091.787,49031.155,20.635364
19710,2019,JP,JP,WHOLE,FURNI,4907.54,86563.308,66.0,66.0,16495.735,70067.573,70067.573,44421.428,17.638839
6076,2019,JP,JP,FINAN,PUBLI,4499.32,86347.285,66.0,66.0,11799.681,74547.603,74547.603,41527.399,19.191186
5649,2019,JP,JP,ELECT,COMPU,1724.54,85703.475,66.0,66.0,8047.422,77656.053,77656.053,40964.355,49.696426
19769,2019,JP,JP,WHOLE,PRINT,4446.26,85184.363,66.0,66.0,7072.028,78112.335,78112.335,37654.112,19.158655
6087,2019,JP,JP,FINAN,RETA1,5063.99,85169.847,66.0,66.0,11759.653,73410.194,73410.194,39781.467,16.818723
19658,2019,JP,JP,WHOLE,BEVER,4910.43,84493.955,66.0,66.0,13245.011,71248.944,71248.944,43821.357,17.207038
9339,2019,JP,JP,KEROS,AIRTR,3892.9,82544.361,66.0,66.0,12208.008,70336.353,70336.353,37874.743,21.203823
6892,2019,JP,JP,FOOD5,CHEM1,1606.22,82315.396,66.0,66.0,4205.484,78109.912,78109.912,31509.271,51.247896
16277,2019,JP,JP,RETA1,CHEM1,4238.2,82198.487,66.0,66.0,16906.401,65292.085,65292.085,40558.485,19.394669
16345,2019,JP,JP,RETA1,MOTO1,3894.45,81929.115,66.0,66.0,18133.689,63795.425,63795.425,43085.488,21.037403
822,2019,JP,JP,BASIC,FOUND,5066.38,81148.345,66.0,66.0,15183.79,65964.555,65964.555,39215.373,16.017027
5870,2019,JP,JP,FABRI,MACHI,4901.05,80132.409,66.0,66.0,14515.498,65616.911,65616.911,43401.278,16.350049
16337,2019,JP,JP,RETA1,MACHI,3596.62,79311.492,66.0,66.0,16231.032,63080.46,63080.46,45184.923,22.051674
3757,2019,JP,JP,DIST1,DISTR,3967.51,78370.93,66.0,66.0,7748.762,70622.167,70622.167,40661.397,19.753178
11760,2019,JP,JP,NONF1,ALUM1,4195.0,78285.944,66.0,66.0,16726.516,61559.428,61559.428,44805.482,18.661727
14646,2019,JP,JP,PRINT,RECRE,3972.56,78246.149,66.0,66.0,9192.839,69053.31,69053.31,41428.253,19.696656
8082,2019,JP,JP,HEALT,BASIC,4088.44,77951.394,66.0,66.0,18137.112,59814.282,59814.282,45027.616,19.066293
19748,2019,JP,JP,WHOLE,OFFIC,3974.11,77815.598,66.0,66.0,14085.578,63730.02,63730.02,43974.297,19.580635
5668,2019,JP,JP,ELECT,ELECT,1500.67,77040.552,66.0,66.0,11038.089,66002.463,66002.463,38218.724,51.337437
14112,2019,JP,JP,POSTT,HEALT,3966.87,76756.295,66.0,66.0,10643.875,66112.42,66112.42,37325.418,19.349335
8140,2019,JP,JP,HEALT,HOTEL,3630.56,76691.052,66.0,66.0,12686.562,64004.49,64004.49,39494.725,21.123753
6989,2019,JP,JP,FOOD5,PUBLI,1653.55,76638.009,66.0,66.0,6300.132,70337.877,70337.877,32689.101,46.347561
8161,2019,JP,JP,HEALT,MEMBE,4186.62,76595.019,66.0,66.0,15254.63,61340.389,61340.389,38760.861,18.295193
17905,2019,JP,JP,SUPPO,SUPPO,4081.85,75652.73,66.0,66.0,15447.078,60205.653,60205.653,41868.445,18.533932
19679,2019,JP,JP,WHOLE,COPP1,4162.85,75381.895,66.0,66.0,12858.737,62523.157,62523.157,46168.571,18.108242
8507,2019,JP,JP,HOTEL,PUBLI,3608.34,74665.312,66.0,66.0,12593.472,62071.839,62071.839,39230.803,20.692427
14640,2019,JP,JP,PRINT,PUBLI,3387.56,74635.402,66.0,66.0,16050.007,58585.396,58585.396,39870.81,22.032201
5773,2019,JP,JP,ELECT,TRANS,1284.19,74050.194,66.0,66.0,13922.899,60127.295,60127.295,39584.758,57.662958
6018,2019,JP,JP,FINAN,HEALT,3679.84,73466.76,66.0,66.0,11104.366,62362.393,62362.393,38893.531,19.964662
15974,2019,JP,JP,RENTI,COMPU,3412.74,73311.718,66.0,66.0,14977.977,58333.741,58333.741,37570.664,21.481777
5960,2019,JP,JP,FINAN,BASIC,3535.51,73040.519,66.0,66.0,13707.166,59333.353,59333.353,39144.288,20.659118
15050,2019,JP,JP,PULP5,PAPER,3804.55,72993.873,66.0,66.0,11017.966,61975.907,61975.907,40347.366,19.185941
66,2019,JP,JP,93197,HEALT,4085.07,72695.881,66.0,66.0,7173.268,65522.612,65522.612,34439.294,17.795504
16414,2019,JP,JP,RETA1,WEARI,3850.89,72609.773,66.0,66.0,10340.737,62269.036,62269.036,40101.256,18.855323
16392,2019,JP,JP,RETA1,RUBBE,4172.15,72441.719,66.0,66.0,6912.937,65528.782,65528.782,34382.095,17.363163
5745,2019,JP,JP,ELECT,RADIO,1383.76,72063.549,66.0,66.0,9589.081,62474.468,62474.468,31321.998,52.078069
8107,2019,JP,JP,HEALT,DIST1,3731.67,72055.754,66.0,66.0,14406.605,57649.149,57649.149,40406.094,19.309251
15649,2019,JP,JP,REALE,RECRE,3527.77,71470.996,66.0,66.0,14916.526,56554.47,56554.47,38918.392,20.25954
16377,2019,JP,JP,RETA1,PRINT,3434.13,71122.789,66.0,66.0,12129.431,58993.358,58993.358,37965.234,20.71057
8187,2019,JP,JP,HEALT,POSTT,3402.37,70593.768,66.0,66.0,10351.685,60242.084,60242.084,38360.565,20.74841
9571,2019,JP,JP,LANDT,WHOLE,3818.64,69832.663,66.0,66.0,9514.138,60318.525,60318.525,33817.095,18.287312
1719,2019,JP,JP,BUSIN,SALEM,3835.44,68923.338,66.0,66.0,4489.106,64434.231,64434.231,31958.689,17.970125
5838,2019,JP,JP,FABRI,FABRI,4232.96,68913.27,66.0,66.0,6818.75,62094.52,62094.52,31816.933,16.280161
14179,2019,JP,JP,POSTT,RETA1,3618.29,68342.746,66.0,66.0,4720.369,63622.377,63622.377,32369.577,18.888134
16228,2019,JP,JP,RESEA,RESEA,3347.47,67148.733,66.0,66.0,13581.602,53567.132,53567.132,34245.817,20.059547
6906,2019,JP,JP,FOOD5,EDUCA,1353.06,66988.396,66.0,66.0,6005.163,60983.233,60983.233,26936.268,49.508814
1591,2019,JP,JP,BUSIN,BASIC,3430.05,66704.071,66.0,66.0,16626.354,50077.718,50077.718,36593.332,19.446968
6887,2019,JP,JP,FOOD5,CATTL,1294.4,66596.292,66.0,66.0,2824.033,63772.259,63772.259,26368.339,51.449546
15538,2019,JP,JP,REALE,BUSIN,3180.0,66533.21,66.0,66.0,12816.179,53717.032,53717.032,34336.009,20.922393
3628,2019,JP,JP,DAIRY,FOOD5,3499.83,66188.913,66.0,66.0,8095.823,58093.09,58093.09,30022.641,18.912037
19696,2019,JP,JP,WHOLE,ELECT,3662.24,66057.963,66.0,66.0,8449.293,57608.67,57608.67,35152.582,18.037584
8404,2019,JP,JP,HOTEL,BUSIN,3155.1,66039.62,66.0,66.0,16725.22,49314.4,49314.4,37108.753,20.93107
811,2019,JP,JP,BASIC,ELECT,3543.06,65993.189,66.0,66.0,13401.183,52592.005,52592.005,33817.48,18.626043
585,2019,JP,JP,AUXIL,AUXIL,3329.99,65990.905,66.0,66.0,10675.744,55315.161,55315.161,35827.269,19.817148
391,2019,JP,JP,ALUM1,FOUND,3380.6,65659.078,66.0,66.0,11216.258,54442.82,54442.82,34311.11,19.422315
16771,2019,JP,JP,SALEM,CONST,3463.34,65545.19,66.0,66.0,8832.036,56713.154,56713.154,34874.742,18.925427
8207,2019,JP,JP,HEALT,SALEM,2979.91,65361.214,66.0,66.0,12837.551,52523.663,52523.663,32758.256,21.933956
3155,2019,JP,JP,CONST,HEALT,3311.38,65114.677,66.0,66.0,9469.175,55645.502,55645.502,33613.793,19.66391
6113,2019,JP,JP,FINAN,WHOLE,3952.05,64811.203,66.0,66.0,9154.248,55656.955,55656.955,33842.173,16.399388
15165,2019,JP,JP,RADIO,MACHI,3651.56,64808.88,66.0,66.0,12006.366,52802.514,52802.514,31741.336,17.748272
16816,2019,JP,JP,SALEM,LANDT,3529.34,64190.701,66.0,66.0,11910.406,52280.295,52280.295,33166.867,18.187735
6886,2019,JP,JP,FOOD5,BUSIN,1326.55,63880.876,66.0,66.0,2633.895,61246.981,61246.981,27554.972,48.155649
8154,2019,JP,JP,HEALT,MACHI,3341.24,63837.668,66.0,66.0,12211.86,51625.808,51625.808,36160.136,19.105981
3914,2019,JP,JP,DISTR,DISTR,3164.18,63753.421,66.0,66.0,14917.562,48835.859,48835.859,36481.936,20.148481
